# Model: Name of the sea ice forecast model
# Ensemble member: Name of the ensemble member. Only relevant for IceNet models - for SEAS5 and the linear trend model this is 'NA'. IceNet's temperature-scaled ensemble mean is labelled 'ensemble_tempscaled'. The non-temperature-scaled ensemble mean is labelled 'ensemble'
# Leadtime: Lead time of the forecast (number of months)
# Forecast date: Monthly-average target forecast date (day set to 01 by default)
# Binary accuracy: Percentage of grid cells with the correct binary prediction for SIC > 15% from the model, computed within a maximum sea ice climatology mask (%)
# SIE error: Sea ice extent (area covered by grid cells with SIC > 15%) error between model and OSI-SAF ground truth (km2)
#
Model,Ensemble member,Leadtime,Forecast date,Binary accuracy,SIE error
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-02-01,95.15409,349375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-03-01,94.95766,-360625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-04-01,94.40635,-558750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-05-01,95.55512,-301250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-06-01,93.318665,271250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-07-01,91.34623,5625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-08-01,85.959435,453125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-09-01,91.843216,81875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-10-01,89.52557,-526250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-11-01,95.31635,113125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2012-12-01,95.20076999999999,-60625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-01-01,97.05570999999999,-135625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-02-01,96.3797,-278125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-03-01,96.2591,-348125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-04-01,96.06039,-121250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-05-01,96.31218,-238125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-06-01,95.48955,-202500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-07-01,91.39999,-27500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-08-01,93.03334,77500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-09-01,91.421585,-147500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-10-01,92.411964,-400625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-11-01,95.28505,-386875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2013-12-01,95.76966,-34375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-01-01,95.77571,126250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-02-01,95.45156999999999,143125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-03-01,95.28153,-142500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-04-01,94.7973,-157500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-05-01,95.64285,-188125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-06-01,94.53979,-30625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-07-01,90.88729000000001,-562500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-08-01,90.55257399999999,-818750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-09-01,89.92764,-443125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-10-01,85.15095500000001,-1371875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-11-01,94.94855,-366875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2014-12-01,96.95376,-325625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-01-01,96.37183,53125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-02-01,95.1422,389375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-03-01,94.090034,539375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-04-01,94.58679000000001,393750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-05-01,96.58511,14375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-06-01,93.887054,466875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-07-01,89.919785,-660000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-08-01,88.80858,141250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-09-01,92.75935,34375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-10-01,88.27431999999999,-1267500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-11-01,94.31075,-228750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2015-12-01,95.4786,58125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-01-01,96.275,189375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-02-01,94.89529,607500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-03-01,95.872826,274375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-04-01,96.61975,36250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-05-01,95.43815,485000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-06-01,94.86615,468750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-07-01,92.19383,-493750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-08-01,88.365585,-516875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-09-01,89.90682,-679375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-10-01,91.99014,376250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-11-01,94.54160999999999,536875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2016-12-01,95.832504,-78750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-01-01,96.20238,204375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-02-01,96.266655,-84375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-03-01,95.50140999999999,-45000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-04-01,94.09058,-14375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-05-01,95.512886,-78125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-06-01,93.69637,74375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-07-01,87.6044,-567500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-08-01,93.219864,120000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-09-01,91.10406,283125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-10-01,88.00891,-1067500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-11-01,93.23864,-220000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2017-12-01,95.6572,333125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-01-01,96.03898000000001,428125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-02-01,94.26760999999999,246875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-03-01,95.28153,1250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-04-01,94.57777,-4375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-05-01,95.72083,148125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-06-01,94.23541999999999,162500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-07-01,89.655174,-320000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-08-01,87.65213,543750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-09-01,91.70267,325000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-10-01,88.24115,569375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-11-01,93.90774,-564375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2018-12-01,96.49732,-101875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-01-01,96.58971,-530625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-02-01,95.0351,-628125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-03-01,92.99658000000001,-199375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-04-01,94.11163,390000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-05-01,96.29919,123125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-06-01,93.964066,103750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-07-01,90.366325,-336250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-08-01,91.94684000000001,-448125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-09-01,88.53782,-1180000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-10-01,88.97578399999999,-828750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-11-01,95.55503,-66250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2019-12-01,97.09929,-309375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-01-01,95.70309,-397500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-02-01,96.42135,-201875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-03-01,96.25613,-337500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-04-01,95.092026,461250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-05-01,95.22046,248125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-06-01,93.14265,501250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-07-01,90.80046,-23125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-08-01,91.550476,146250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-09-01,90.92707,54375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-10-01,94.81966,398125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-11-01,91.80655,-272500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,3,2020-12-01,96.10042,-398125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-01-01,95.64256999999999,208750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-02-01,95.48727,354375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-03-01,94.02169,-95000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-04-01,95.39276,-496250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-05-01,94.954025,-234375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-06-01,92.61459,488750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-07-01,91.313156,233125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-08-01,87.71275,724375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-09-01,86.77841,801250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-10-01,87.79089,-648750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-11-01,94.83116,-248125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2012-12-01,95.31984,160625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-01-01,96.84389,-69375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-02-01,96.308304,-86875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-03-01,95.58163499999999,-328125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-04-01,96.081436,-323125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-05-01,96.46165,-124375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-06-01,95.58122,-256875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-07-01,90.65989,-58125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-08-01,91.95617,5625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-09-01,91.10925999999999,25000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-10-01,91.48775,-295000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-11-01,95.44156,120625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2013-12-01,96.08719,66875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-01-01,95.89373,1875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-02-01,94.559135,479375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-03-01,95.608376,-50000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-04-01,95.41682,-153750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-05-01,95.82806,206250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-06-01,94.47745,2500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-07-01,90.65162,-268125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-08-01,88.54745,-1000000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-09-01,89.45396,-695000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-10-01,91.1702,-294375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-11-01,94.572914,-205625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2014-12-01,96.92068499999999,-274375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-01-01,96.226585,-13125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-02-01,95.85614,369375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-03-01,92.63408000000001,643125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-04-01,93.46506,339375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-05-01,95.60061,348750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-06-01,93.76971,469375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-07-01,91.16017,-632500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-08-01,90.22616,-171250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-09-01,91.96294,52500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-10-01,92.70581999999999,-260625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-11-01,94.35771,-16250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2015-12-01,95.45875500000001,264375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-01-01,96.45051,86875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-02-01,94.276535,561250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-03-01,95.21616,458750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-04-01,96.5175,373750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-05-01,94.954025,579375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-06-01,94.18775,479375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-07-01,92.44191,-273750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-08-01,89.13499499999999,-462500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-09-01,90.89063,-486250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-10-01,89.151146,630625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-11-01,93.04299999999999,702500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2016-12-01,95.40584,138125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-01-01,95.94516999999999,291250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-02-01,95.73418000000001,268750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-03-01,94.48819,46875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-04-01,94.90858,-63125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-05-01,94.76231999999999,-110000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-06-01,93.77338,33750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-07-01,89.78335,-511875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-08-01,88.39823,-870000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-09-01,92.36375,-169375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-10-01,92.50675,490625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-11-01,93.91946999999999,-220000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2017-12-01,95.6109,389375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-01-01,94.41402,823750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-02-01,93.29486,541250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-03-01,95.23696,298125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-04-01,95.23036,-41250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-05-01,94.89554,180625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-06-01,94.23176,355625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-07-01,88.73729,-630000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-08-01,89.79715999999999,-188750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-09-01,90.00573,230000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-10-01,87.933075,1142500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-11-01,94.49466,-71875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2018-12-01,96.51055,9375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-01-01,97.1011,-216250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-02-01,94.95180500000001,-401875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-03-01,93.93849,-592500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-04-01,94.14171,268750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-05-01,95.54536999999999,465625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-06-01,93.36267,233750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-07-01,90.444885,-520625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-08-01,95.43016999999999,-51250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-09-01,92.18677,-534375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-10-01,88.3312,-1066250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-11-01,95.75067,163750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2019-12-01,97.78726,43125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-01-01,95.93307,-170000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-02-01,96.55819,-123125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-03-01,95.51924,-156250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-04-01,95.4529,243750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-05-01,95.87679,193125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-06-01,93.73671,371250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-07-01,89.568344,363125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,36,4,2020-08-01,91.85358000000001,164375.0
